406	1145
77	1145
722	1145
882	1145
21	1145
966	319
966	398
966	561
966	906
966	584
1174	677
668	677
545	677
457	677
495	677
966	1026
966	920
966	1174
966	1052
966	866
1065	361
118	361
178	361
155	361
136	361
966	334
966	44
966	900
966	1156
966	114
759	555
822	555
885	555
676	555
676	555
966	1111
966	766
966	1138
966	48
966	136
16	1036
329	1036
457	1036
584	1036
16	1036
966	77
966	371
966	657
966	716
966	665
1101	274
1132	274
957	274
232	274
847	274
966	726
966	381
966	1175
966	882
966	616
563	628
703	628
561	628
37	628
489	628
966	716
966	885
966	1069
966	16
966	857
329	1173
1131	1173
361	1173
1177	1173
83	1173
966	920
966	972
966	371
966	99
966	939
232	953
123	953
476	953
456	953
140	953
966	602
966	524
966	663
966	342
966	1092
573	316
118	316
501	316
33	316
847	316
966	790
966	821
966	344
966	900
966	973
1	481
881	481
745	481
321	481
565	481
778	183
778	884
778	1002
778	888
778	498
790	1145
1149	1145
633	1145
810	1145
314	1145
778	498
778	959
778	33
778	596
778	10
1130	677
585	677
612	677
107	677
759	677
778	239
778	949
778	1088
778	572
778	604
28	361
204	361
495	361
604	361
1049	361
778	992
778	574
778	722
778	315
778	836
1069	555
570	555
1101	555
123	555
382	555
778	406
778	422
778	2
778	701
778	957
545	1036
888	1036
288	1036
120	1036
595	1036
778	140
778	456
778	602
778	565
778	1170
796	274
315	274
561	274
232	274
315	274
778	617
778	33
778	596
778	745
778	780
873	628
1096	628
663	628
381	628
1132	628
778	2
778	722
778	990
778	342
778	966
617	1173
900	1173
495	1173
204	1173
882	1173
778	217
778	1156
778	32
778	881
778	685
726	953
314	953
196	953
972	953
901	953
778	882
778	1096
778	749
778	458
778	780
398	316
524	316
65	316
1074	316
776	316
778	913
778	381
778	442
778	753
778	470
766	481
810	481
283	481
227	481
1011	481
685	1134
685	77
685	16
685	1060
685	828
881	1145
314	1145
595	1145
64	1145
565	1145
685	524
685	726
685	873
685	64
685	1092
703	677
314	677
596	677
1136	677
576	677
685	830
685	40
685	6
685	344
685	183
1076	361
1069	361
40	361
384	361
1060	361
685	716
685	920
685	836
685	1096
685	541
375	555
708	555
531	555
1143	555
107	555
685	227
685	957
685	881
685	229
685	405
836	1036
214	1036
748	1036
574	1036
329	1036
685	663
685	441
685	140
685	212
685	1149
456	274
990	274
381	274
633	274
1101	274
685	906
685	821
685	1088
685	83
685	790
118	628
1050	628
397	628
455	628
64	628
685	319
685	730
685	676
685	582
685	1011
227	1173
1118	1173
470	1173
1021	1173
602	1173
685	204
685	666
685	753
685	1154
685	866
344	953
776	953
726	953
1026	953
1096	953
685	65
685	595
685	1156
685	726
685	1152
740	316
633	316
543	316
361	316
617	316
685	585
685	36
685	118
685	519
685	299
1008	481
913	481
394	481
59	481
943	481
753	1132
753	37
753	99
753	888
753	837
1132	1145
1174	1145
1078	1145
321	1145
506	1145
753	288
753	1
753	405
753	659
753	881
790	677
904	677
2	677
828	677
1101	677
753	59
753	397
753	574
753	1149
753	1076
456	361
1002	361
941	361
441	361
671	361
753	454
753	602
753	380
753	821
753	328
584	555
288	555
442	555
1149	555
1145	555
753	722
753	1058
753	989
753	972
753	655
584	1036
134	1036
136	1036
1034	1036
316	1036
753	544
753	989
753	1011
753	792
753	585
970	274
703	274
345	274
935	274
40	274
753	1061
753	118
753	159
753	918
753	456
196	628
73	628
1092	628
935	628
361	628
753	118
753	384
753	398
753	604
753	913
1138	1173
635	1173
637	1173
118	1173
1052	1173
753	821
753	866
753	881
753	834
753	51
1111	953
1136	953
1092	953
780	953
628	953
753	459
753	16
753	602
753	44
753	1088
970	316
1161	316
1020	316
980	316
1058	316
753	458
753	105
753	748
753	676
753	930
677	481
54	481
155	481
1175	481
1154	481
17	6
17	487
17	24
17	140
17	1051
16	1145
573	1145
1094	1145
321	1145
227	1145
17	345
17	1046
17	1060
17	99
17	114
480	677
1111	677
1132	677
1093	677
220	677
17	506
17	422
17	1069
17	159
17	1154
565	361
665	361
759	361
1093	361
953	361
17	204
17	1156
17	745
17	107
17	381
515	555
757	555
943	555
821	555
1173	555
17	229
17	1034
17	406
17	283
17	1131
385	1036
671	1036
190	1036
118	1036
617	1036
17	455
17	28
17	183
17	205
17	1096
904	274
476	274
703	274
1145	274
495	274
17	16
17	730
17	118
17	396
17	828
489	628
515	628
747	628
709	628
397	628
17	596
17	570
17	28
17	808
17	821
584	1173
821	1173
714	1173
1078	1173
190	1173
17	412
17	10
17	107
17	406
17	217
757	953
364	953
1027	953
561	953
340	953
17	679
17	908
17	949
17	33
17	778
1002	316
345	316
329	316
1074	316
283	316
17	1021
17	685
17	340
17	581
17	83
531	481
989	481
668	481
302	481
485	481
659	8
659	21
659	485
659	1144
659	822
952	1145
316	1145
909	1145
555	1145
498	1145
659	1
659	973
659	939
659	1175
659	196
1088	677
1034	677
1049	677
721	677
563	677
659	822
659	406
659	24
659	396
659	714
441	361
59	361
655	361
655	361
1118	361
659	385
659	1111
659	122
659	888
659	59
1027	555
334	555
595	555
714	555
1027	555
659	716
659	515
659	10
659	424
659	282
796	1036
888	1036
155	1036
722	1036
121	1036
659	46
659	498
659	734
659	6
659	385
134	274
1156	274
385	274
740	274
1054	274
659	1058
659	574
659	701
659	1152
659	790
888	628
730	628
565	628
885	628
900	628
659	857
659	114
659	708
659	397
659	930
406	1173
957	1173
1143	1173
543	1173
989	1173
659	679
659	1078
659	669
659	323
659	1002
1170	953
122	953
1132	953
1050	953
331	953
659	1134
659	495
659	51
659	375
659	545
555	316
262	316
302	316
1138	316
930	316
659	708
659	909
659	541
659	140
659	441
847	481
54	481
46	481
679	481
796	481
760	295
760	685
760	161
760	772
760	105
459	1145
633	1145
577	1145
344	1145
342	1145
760	576
760	0
760	582
760	1051
760	375
430	677
274	677
140	677
1174	677
730	677
760	329
760	909
760	951
760	666
760	331
155	361
555	361
708	361
33	361
633	361
760	668
760	1026
760	561
760	8
760	593
458	555
722	555
836	555
282	555
495	555
760	442
760	1054
760	990
760	1149
760	155
47	1036
485	1036
345	1036
123	1036
545	1036
760	919
760	828
760	709
760	821
760	1002
1160	274
555	274
398	274
1051	274
913	274
760	714
760	989
760	229
760	776
760	323
1052	628
331	628
288	628
730	628
745	628
760	344
760	663
760	1027
760	572
760	329
866	1173
385	1173
524	1173
1034	1173
881	1173
760	1156
760	515
760	776
760	1138
760	1051
328	953
885	953
885	953
837	953
532	953
760	16
760	992
760	295
760	815
760	178
772	316
319	316
229	316
118	316
1002	316
760	1170
760	663
760	10
760	323
760	882
1149	481
1136	481
1170	481
593	481
821	481
826	8
826	385
826	722
826	573
826	462
77	1145
741	1145
906	1145
789	1145
612	1145
826	1161
826	87
826	386
826	442
826	380
734	677
315	677
541	677
1098	677
709	677
826	205
826	920
826	884
826	920
826	972
385	361
584	361
283	361
1145	361
321	361
826	345
826	759
826	99
826	485
826	345
906	555
295	555
933	555
676	555
1098	555
826	406
826	155
826	821
826	229
826	163
37	1036
663	1036
576	1036
708	1036
904	1036
826	671
826	1046
826	1076
826	970
826	565
455	274
655	274
637	274
873	274
703	274
826	506
826	161
826	205
826	635
826	83
380	628
1027	628
487	628
716	628
229	628
826	515
826	1069
826	342
826	220
826	747
1078	1173
283	1173
884	1173
193	1173
384	1173
826	229
826	888
826	668
826	519
826	178
748	953
885	953
459	953
345	953
481	953
826	973
826	1143
826	1046
826	716
826	708
331	316
59	316
190	316
1051	316
1111	316
826	663
826	741
826	1098
826	574
826	920
822	481
385	481
485	481
772	481
1177	481
412	476
412	328
412	2
412	42
412	655
882	1145
1101	1145
1094	1145
885	1145
481	1145
412	183
412	1088
412	501
412	64
412	830
561	677
1082	677
136	677
1118	677
507	677
412	470
412	885
412	430
412	808
412	901
1101	361
543	361
178	361
1156	361
342	361
412	939
412	939
412	900
412	394
412	1008
430	555
422	555
1020	555
617	555
920	555
412	1008
412	214
412	59
412	635
412	973
604	1036
593	1036
42	1036
531	1036
345	1036
412	1078
412	1144
412	458
412	485
412	99
701	274
155	274
1094	274
406	274
730	274
412	810
412	741
412	663
412	604
412	990
232	628
920	628
701	628
847	628
59	628
412	734
412	596
412	381
412	933
412	516
951	1173
951	1173
757	1173
397	1173
59	1173
412	1
412	630
412	118
412	576
412	1144
161	953
1160	953
217	953
572	953
196	953
412	37
412	422
412	42
412	457
412	1020
913	316
315	316
1036	316
980	316
299	316
412	612
412	118
412	454
412	0
412	282
1177	481
498	481
282	481
593	481
21	481
830	498
830	1011
830	966
830	837
830	83
582	1145
857	1145
28	1145
676	1145
1054	1145
830	65
830	1008
830	470
830	1175
830	545
730	677
885	677
398	677
331	677
906	677
830	511
830	134
830	329
830	913
830	227
1069	361
759	361
630	361
951	361
1149	361
830	796
830	612
830	454
830	1175
830	524
134	555
726	555
980	555
1065	555
214	555
830	47
830	1136
830	709
830	118
830	545
470	1036
909	1036
920	1036
588	1036
665	1036
830	42
830	655
830	990
830	747
830	901
837	274
1074	274
299	274
740	274
994	274
830	655
830	190
830	532
830	1143
830	87
77	628
574	628
1020	628
1143	628
302	628
830	21
830	515
830	837
830	759
830	1088
1082	1173
123	1173
323	1173
33	1173
1088	1173
830	904
830	123
830	1136
830	581
830	65
515	953
545	953
214	953
1008	953
796	953
830	283
830	1118
830	966
830	789
830	288
943	316
1034	316
740	316
888	316
716	316
830	973
830	485
830	740
830	1034
830	262
776	541
628	541
316	541
385	541
21	541
516	595
516	853
516	572
516	581
516	1132
901	489
59	489
544	489
941	489
545	489
516	992
516	581
516	581
516	1055
516	480
709	394
107	394
635	394
866	394
1076	394
516	262
516	114
516	602
516	382
516	424
790	749
232	749
1154	749
1027	749
155	749
516	46
516	511
516	815
516	501
516	909
1036	722
909	722
1034	722
229	722
441	722
516	1076
516	676
516	1051
516	525
516	602
274	375
810	375
136	375
386	375
169	375
516	612
516	68
516	525
516	1170
516	602
498	315
908	315
454	315
741	315
470	315
516	456
516	952
516	478
516	726
516	909
780	701
524	701
834	701
663	701
635	701
516	501
516	1051
516	485
516	136
516	612
828	1026
344	1026
882	1026
54	1026
703	1026
516	262
516	99
516	935
516	623
516	935
1026	2
288	2
1164	2
635	2
581	2
516	1078
516	709
516	853
516	721
516	424
826	1027
1175	1027
33	1027
989	1027
398	1027
516	163
516	726
516	387
516	386
516	36
288	515
561	515
361	515
323	515
462	515
516	1144
516	525
516	456
516	435
516	662
668	8
778	8
828	8
178	8
385	8
516	396
516	183
516	424
516	193
516	68
457	1034
701	1034
582	1034
435	1034
1052	1034
516	973
516	721
516	288
516	836
516	155
458	16
178	16
1094	16
884	16
21	16
516	436
516	411
516	114
516	99
516	623
295	531
459	531
380	531
155	531
582	531
516	424
516	511
516	478
516	105
516	952
315	1046
132	1046
679	1046
458	1046
487	1046
516	456
516	593
516	193
516	10
516	623
83	1049
577	1049
454	1049
115	1049
828	1049
516	721
516	662
516	501
516	288
516	665
792	1050
789	1050
882	1050
951	1050
33	1050
516	54
516	666
516	669
516	485
516	949
342	1052
778	1052
40	1052
16	1052
1008	1052
516	679
516	716
516	46
516	913
516	1132
331	28
1160	28
617	28
458	28
1145	28
516	935
516	949
516	709
516	1055
516	262
630	32
229	32
628	32
6	32
422	32
516	612
516	387
516	48
516	909
516	436
178	545
913	545
572	545
913	545
637	545
516	163
516	935
516	282
516	913
516	24
459	1058
531	1058
665	1058
906	1058
749	1058
516	480
516	1078
516	1170
516	616
516	478
776	33
1011	33
212	33
577	33
64	33
516	973
516	485
516	913
516	665
516	99
107	1060
232	1060
1036	1060
576	1060
205	1060
516	669
516	836
516	36
516	709
516	525
99	1065
17	1065
323	1065
123	1065
232	1065
516	382
516	1109
516	909
516	572
516	623
796	42
83	42
328	42
458	42
193	42
516	669
516	262
516	853
516	1076
516	456
123	1069
1049	1069
745	1069
885	1069
1098	1069
516	595
516	1076
516	1055
516	478
516	382
659	561
966	561
456	561
361	561
628	561
516	114
516	616
516	262
516	935
516	424
118	1074
665	1074
99	1074
635	1074
716	1074
516	159
516	973
516	511
516	371
516	458
316	51
909	51
766	51
288	51
334	51
516	935
516	836
516	593
516	618
516	478
888	563
134	563
120	563
826	563
21	563
516	183
516	114
516	480
516	709
516	48
970	570
1173	570
485	570
918	570
1154	570
516	581
516	909
516	436
516	726
516	1170
480	59
1134	59
21	59
8	59
334	59
516	458
516	721
516	136
516	480
516	1055
935	1082
397	1082
847	1082
28	1082
316	1082
516	282
516	47
516	387
516	435
516	665
1177	573
543	573
442	573
685	573
178	573
516	655
516	480
516	387
516	68
516	666
382	64
331	64
506	64
951	64
122	64
516	24
516	623
516	10
516	1008
516	913
321	576
288	576
462	576
328	576
73	576
516	288
516	1160
516	436
516	511
516	24
980	65
757	65
442	65
384	65
282	65
516	919
516	618
516	46
516	1008
516	24
745	577
21	577
1174	577
677	577
73	577
516	24
516	595
516	572
516	183
516	679
118	1088
913	1088
888	1088
1131	1088
64	1088
516	183
516	666
516	676
516	155
516	666
515	1094
229	1094
747	1094
918	1094
422	1094
516	572
516	935
516	54
516	47
516	1008
495	582
114	582
873	582
821	582
576	582
516	519
516	36
516	24
516	1076
516	676
685	1096
0	1096
323	1096
748	1096
757	1096
516	159
516	618
516	679
516	1109
516	1160
442	585
123	585
229	585
232	585
1032	585
516	163
516	163
516	485
516	616
516	1076
105	1098
1152	1098
753	1098
375	1098
283	1098
516	612
516	382
516	1132
516	952
516	114
524	584
405	584
122	584
581	584
588	584
516	436
516	665
516	159
516	666
516	721
132	83
1046	83
1011	83
1050	83
387	83
516	511
516	1156
516	655
516	595
516	919
507	596
205	596
766	596
282	596
140	596
516	163
516	1051
516	282
516	721
516	24
319	1111
282	1111
830	1111
315	1111
323	1111
516	36
516	458
516	371
516	726
516	485
873	87
989	87
430	87
1050	87
563	87
516	99
516	68
516	919
516	572
516	623
908	604
745	604
59	604
42	604
826	604
516	382
516	436
516	458
516	239
516	193
588	1118
1134	1118
1143	1118
618	1118
1021	1118
516	1156
516	386
516	458
516	662
516	36
532	617
1098	617
105	617
54	617
1144	617
516	572
516	519
516	1055
516	662
516	36
319	1130
47	1130
396	1130
1082	1130
65	1130
516	581
516	48
516	992
516	24
516	721
501	107
6	107
749	107
288	107
1170	107
516	581
516	669
516	525
516	716
516	282
943	1131
481	1131
193	1131
1111	1131
329	1131
516	10
516	485
516	669
516	913
516	909
1008	1138
334	1138
454	1138
959	1138
1130	1138
516	525
516	616
516	1061
516	657
516	6
1174	115
398	115
953	115
16	115
16	115
516	973
516	716
516	480
516	1078
516	973
563	118
837	118
821	118
1051	118
909	118
516	665
516	114
516	616
516	99
516	1156
87	1143
726	1143
885	1143
792	1143
1026	1143
516	1136
516	163
516	282
516	581
516	593
588	120
457	120
1138	120
933	120
524	120
516	949
516	612
516	655
516	666
516	679
118	630
1118	630
1152	630
344	630
398	630
516	1156
516	48
516	136
516	193
516	435
123	121
837	121
214	121
361	121
8	121
516	618
516	815
516	480
516	436
516	44
612	123
1027	123
930	123
21	123
618	123
516	382
516	1051
516	919
516	581
516	371
618	635
115	635
120	635
406	635
1174	635
516	480
516	815
516	114
516	721
516	1055
857	633
1143	633
334	633
1088	633
227	633
516	163
516	776
516	919
516	288
516	669
596	1154
1174	1154
543	1154
1049	1154
630	1154
516	836
516	665
516	1160
516	1156
516	919
1164	132
679	132
331	132
884	132
721	132
516	726
516	662
516	726
516	411
516	665
703	134
179	134
918	134
908	134
857	134
516	721
516	618
516	456
516	665
516	1160
59	1161
140	1161
665	1161
881	1161
314	1161
516	48
516	6
516	68
516	1136
516	909
730	140
671	140
323	140
884	140
302	140
516	24
516	973
516	382
516	480
516	952
565	1174
900	1174
315	1174
132	1174
282	1174
516	10
516	572
516	709
516	239
516	853
822	1175
810	1175
953	1175
837	1175
952	1175
516	387
516	99
516	1055
516	47
516	913
190	1177
204	1177
581	1177
1175	1177
1164	1177
516	836
516	456
516	973
516	662
516	411
857	668
1111	668
834	668
515	668
0	668
516	669
516	435
516	159
516	485
516	193
1060	671
1175	671
458	671
37	671
1058	671
516	1156
516	612
516	193
516	411
516	44
456	169
329	169
709	169
179	169
406	169
516	992
516	10
516	10
516	6
516	282
1036	178
730	178
602	178
555	178
1136	178
516	676
516	456
516	456
516	1170
516	183
570	179
602	179
701	179
792	179
344	179
516	99
516	183
516	48
516	288
516	36
1149	190
531	190
570	190
42	190
220	190
516	48
516	836
516	159
516	618
516	478
943	708
584	708
990	708
588	708
120	708
516	1132
516	992
516	676
516	54
516	616
1111	196
953	196
161	196
1118	196
33	196
516	593
516	1109
516	909
516	47
516	478
480	714
435	714
847	714
1156	714
908	714
516	662
516	909
516	458
516	10
516	602
1065	204
1036	204
319	204
836	204
229	204
516	593
516	992
516	709
516	155
516	47
495	205
882	205
1131	205
935	205
543	205
516	657
516	853
516	193
516	1055
516	48
980	214
489	214
726	214
595	214
178	214
516	47
516	136
516	262
516	665
516	1076
99	730
1092	730
1160	730
584	730
563	730
516	572
516	193
516	657
516	1156
516	54
980	220
28	220
396	220
873	220
1036	220
516	44
516	836
516	992
516	1055
516	973
596	734
37	734
315	734
543	734
573	734
516	1051
516	436
516	424
516	386
516	726
847	740
323	740
274	740
543	740
1058	740
516	679
516	1061
516	436
516	10
516	99
288	741
232	741
633	741
120	741
328	741
516	776
516	1055
516	371
516	282
516	595
726	229
716	229
506	229
671	229
1094	229
516	288
516	1160
516	1170
516	396
516	655
989	745
334	745
515	745
582	745
1052	745
516	387
516	1170
516	24
516	721
516	262
1032	757
77	757
319	757
565	757
134	757
516	1160
516	618
516	105
516	1101
516	48
17	759
295	759
507	759
918	759
118	759
516	163
516	726
516	501
516	679
516	726
420	766
810	766
1032	766
1143	766
1002	766
516	239
516	913
516	593
516	602
516	593
1156	772
16	772
47	772
1098	772
796	772
516	47
516	386
516	1078
516	1055
516	1008
329	780
495	780
321	780
495	780
480	780
516	44
516	973
516	595
516	159
516	726
459	789
123	789
331	789
941	789
953	789
516	676
516	239
516	114
516	679
516	435
772	790
114	790
792	790
1082	790
1	790
516	193
516	726
516	485
516	485
516	114
953	792
772	792
573	792
1154	792
1175	792
516	163
516	501
516	618
516	618
516	581
299	283
582	283
212	283
1092	283
196	283
516	458
516	1078
516	909
516	679
516	501
822	796
1088	796
703	796
457	796
565	796
516	1076
516	836
516	10
516	1055
516	44
212	808
1054	808
331	808
913	808
837	808
516	836
516	54
516	952
516	716
516	1109
476	299
1096	299
701	299
422	299
65	299
516	193
516	776
516	105
516	602
516	1055
386	302
459	302
808	302
822	302
830	302
516	501
516	992
516	1136
516	853
516	679
596	821
442	821
796	821
1065	821
701	821
516	1101
516	1136
516	371
516	1170
516	24
217	822
1052	822
585	822
220	822
1131	822
516	655
516	616
516	436
516	105
516	239
262	314
1078	314
582	314
442	314
972	314
516	371
516	480
516	480
516	602
516	36
59	828
507	828
919	828
159	828
412	828
516	1008
516	676
516	665
516	1076
516	155
747	319
1093	319
299	319
630	319
1011	319
516	193
516	48
516	581
516	68
516	623
637	321
873	321
381	321
873	321
46	321
516	1008
516	1008
516	371
516	1051
516	396
726	834
73	834
885	834
33	834
671	834
516	581
516	726
516	913
516	424
516	511
340	323
576	323
398	323
1170	323
951	323
516	24
516	436
516	572
516	458
516	239
714	837
501	837
422	837
316	837
1060	837
516	973
516	282
516	679
516	721
516	411
42	329
382	329
677	329
1094	329
716	329
516	657
516	1109
516	973
516	155
516	655
544	331
498	331
1060	331
966	331
1143	331
516	602
516	10
516	623
516	1055
516	853
274	334
1069	334
42	334
155	334
397	334
516	1156
516	10
516	262
516	136
516	24
543	847
1152	847
1138	847
37	847
1138	847
516	726
516	992
516	24
516	655
516	616
456	345
315	345
659	345
120	345
476	345
516	595
516	46
516	48
516	193
516	68
618	857
364	857
382	857
1026	857
385	857
516	909
516	511
516	456
516	282
516	1008
637	866
1152	866
740	866
406	866
1078	866
516	679
516	623
516	478
516	612
516	1144
212	873
321	873
972	873
196	873
1134	873
516	387
516	665
516	1101
516	1061
516	593
140	364
178	364
214	364
885	364
6	364
516	519
516	676
516	952
516	666
516	669
1132	881
541	881
220	881
635	881
1088	881
516	387
516	949
516	1109
516	655
516	1170
901	882
913	882
757	882
345	882
316	882
516	949
516	726
516	1136
516	853
516	666
939	884
830	884
204	884
772	884
1138	884
516	48
516	155
516	525
516	836
516	572
834	888
1098	888
123	888
885	888
810	888
516	155
516	46
516	623
516	919
516	1160
422	381
577	381
826	381
121	381
930	381
516	1160
516	478
516	593
516	458
516	853
1032	384
1051	384
47	384
32	384
1143	384
516	657
516	456
516	193
516	436
516	1101
628	385
16	385
1131	385
212	385
375	385
516	485
516	709
516	424
516	136
516	24
33	900
212	900
776	900
920	900
919	900
516	239
516	44
516	676
516	973
516	836
847	901
51	901
65	901
741	901
114	901
516	1144
516	1160
516	282
516	612
516	669
435	904
919	904
498	904
857	904
1069	904
516	1078
516	519
516	595
516	623
516	1101
435	906
345	906
462	906
77	906
8	906
516	44
516	853
516	935
516	679
516	1008
87	908
193	908
776	908
748	908
1161	908
516	776
516	46
516	676
516	371
516	48
315	397
295	397
780	397
217	397
544	397
516	10
516	1132
516	1109
516	501
516	371
381	405
747	405
618	405
780	405
676	405
516	1076
516	382
516	669
516	618
516	6
749	918
122	918
422	918
506	918
1111	918
516	68
516	456
516	411
516	913
516	480
585	406
1008	406
507	406
459	406
884	406
516	952
516	424
516	155
516	593
516	159
882	920
930	920
908	920
489	920
159	920
516	1078
516	386
516	836
516	485
516	1078
54	930
196	930
1160	930
524	930
1032	930
516	1132
516	623
516	163
516	657
516	183
612	420
37	420
596	420
1021	420
1076	420
516	919
516	155
516	853
516	36
516	919
1049	422
630	422
972	422
323	422
585	422
516	282
516	155
516	501
516	716
516	114
595	939
331	939
957	939
593	939
593	939
516	1078
516	163
516	949
516	776
516	163
204	430
16	430
1065	430
59	430
759	430
516	602
516	1008
516	48
516	935
516	665
441	943
685	943
232	943
588	943
321	943
516	726
516	288
516	581
516	853
516	721
1058	951
901	951
323	951
1136	951
161	951
516	1061
516	6
516	10
516	501
516	386
593	957
604	957
232	957
46	957
118	957
516	105
516	836
516	435
516	54
516	618
459	455
481	455
980	455
1136	455
808	455
516	776
516	776
516	519
516	46
516	99
481	970
1138	970
726	970
37	970
563	970
516	396
516	1076
516	1076
516	485
516	662
169	459
